_id,Date_Collected,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
2546,2021-12-31T00:00:00,Residence Prescott et Russell,M567,Hawkesbury,EASTERN ONTARIO,0.99,0.99
2547,2021-12-31T00:00:00,Sandfield Place,2778,Cornwall,EASTERN ONTARIO,1,1
2548,2021-12-31T00:00:00,St. Jacques Nursing Home,2691,Embrun,EASTERN ONTARIO,1,1
2549,2021-12-31T00:00:00,St. Joseph's Continuing Care Centre,3012,Cornwall,EASTERN ONTARIO,1,1
2550,2021-12-31T00:00:00,The Palace,2642,Alexandria,EASTERN ONTARIO,1,1
2551,2021-12-31T00:00:00,Tsiionkwanonhsote,2800,Akwesasne,EASTERN ONTARIO,0.98,0.98
2552,2021-12-31T00:00:00,Woodland Villa,2743,Long Sault,EASTERN ONTARIO,1,1
2553,2021-12-31T00:00:00,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,M507,Walkerton,GREY-BRUCE,1,1
2554,2021-12-31T00:00:00,Country Lane Long Term Care Residence,1027,Chatsworth,GREY-BRUCE,1,1
2555,2021-12-31T00:00:00,Elgin Abbey,2725,Chesley,GREY-BRUCE,1,1
2556,2021-12-31T00:00:00,Errinrung,2513,Thornbury,GREY-BRUCE,1,1
2557,2021-12-31T00:00:00,Georgian Heights,2638,Owen Sound,GREY-BRUCE,1,1
2558,2021-12-31T00:00:00,Golden Dawn Nursing Home,2705,Lion's Head,GREY-BRUCE,1,1
2559,2021-12-31T00:00:00,Grey Gables Home for the Aged,M606,Markdale,GREY-BRUCE,1,1
2560,2021-12-31T00:00:00,Hanover Care Centre,2770,Hanover,GREY-BRUCE,1,1
2561,2021-12-31T00:00:00,Lee Manor Home,M549,Owen Sound,GREY-BRUCE,1,1
2562,2021-12-31T00:00:00,Maple View,2690,Owen Sound,GREY-BRUCE,1,1
2563,2021-12-31T00:00:00,Meaford Long Term Care - a peopleCare Community,2612,Meaford,GREY-BRUCE,1,1
2564,2021-12-31T00:00:00,Parkview Manor Health Care Centre,1053,Chesley,GREY-BRUCE,1,1
2565,2021-12-31T00:00:00,Pinecrest Manor,2600,Lucknow,GREY-BRUCE,1,1
2566,2021-12-31T00:00:00,Rockwood Terrace Home for the Aged,M570,Durham,GREY-BRUCE,0.99,0.99
2567,2021-12-31T00:00:00,Southampton Care Centre,2597,Southampton,GREY-BRUCE,1,1
2568,2021-12-31T00:00:00,Summit Place,2624,Owen Sound,GREY-BRUCE,1,1
2569,2021-12-31T00:00:00,The Village Seniors Community,2599,Hanover,GREY-BRUCE,1,1
2570,2021-12-31T00:00:00,Trillium Court,2773,Kincardine,GREY-BRUCE,1,1
2571,2021-12-31T00:00:00,Anson Place Care Centre,2786,Hagersville,HALDIMAND-NORFOLK,1,1
2572,2021-12-31T00:00:00,Caressant Care Courtland,2826,Courtland,HALDIMAND-NORFOLK,1,1
2573,2021-12-31T00:00:00,Cedarwood Village,2768,Simcoe,HALDIMAND-NORFOLK,1,1
2574,2021-12-31T00:00:00,Delhi Long Term Care Centre,2660,Delhi,HALDIMAND-NORFOLK,1,1
2575,2021-12-31T00:00:00,Dover Cliffs,1056,Port Dover,HALDIMAND-NORFOLK,1,1
2576,2021-12-31T00:00:00,Edgewater Gardens Long Term Care Centre,2963,Dunnville,HALDIMAND-NORFOLK,1,1
2577,2021-12-31T00:00:00,Gardenview Long Term Care Home,2961,Townsend,HALDIMAND-NORFOLK,1,1
2578,2021-12-31T00:00:00,Grandview Lodge / Dunnville,M532,Dunnville,HALDIMAND-NORFOLK,0.99,0.99
2579,2021-12-31T00:00:00,Norview Lodge,M624,Simcoe,HALDIMAND-NORFOLK,1,1
2580,2021-12-31T00:00:00,The Norfolk Hospital Nursing Home,2621,Simcoe,HALDIMAND-NORFOLK,1,1
2581,2021-12-31T00:00:00,Burnbrae Gardens Long Term Care Residence,2686,Campbellford,HALIBURTON KAWARTHA PR,1,1
2582,2021-12-31T00:00:00,Caressant Care Lindsay Nursing Home,2701,Lindsay,HALIBURTON KAWARTHA PR,1,1
2583,2021-12-31T00:00:00,Caressant Care on McLaughlin Road,2916,Lindsay,HALIBURTON KAWARTHA PR,1,1
2584,2021-12-31T00:00:00,Case Manor Care Community,958,Bobcaygeon,HALIBURTON KAWARTHA PR,1,1
2585,2021-12-31T00:00:00,Extendicare Cobourg (The Landmark),2851,Cobourg,HALIBURTON KAWARTHA PR,1,1
2586,2021-12-31T00:00:00,Extendicare Haliburton,2644,Haliburton,HALIBURTON KAWARTHA PR,0.99,0.99
2587,2021-12-31T00:00:00,Extendicare Kawartha Lakes,2838,Lindsay,HALIBURTON KAWARTHA PR,0.99,0.99
2588,2021-12-31T00:00:00,Extendicare Port Hope,2925,Port Hope,HALIBURTON KAWARTHA PR,0.99,0.99
2589,2021-12-31T00:00:00,Fenelon Court,2850,Fenelon Falls,HALIBURTON KAWARTHA PR,0.99,0.99
2590,2021-12-31T00:00:00,Frost Manor,2703,Lindsay,HALIBURTON KAWARTHA PR,1,1
2591,2021-12-31T00:00:00,Golden Plough Lodge,M531,Cobourg,HALIBURTON KAWARTHA PR,1,1
2592,2021-12-31T00:00:00,Highland Wood,3030,Haliburton,HALIBURTON KAWARTHA PR,1,1
2593,2021-12-31T00:00:00,Hope Street Terrace,3050,Port Hope,HALIBURTON KAWARTHA PR,0.99,0.99
2594,2021-12-31T00:00:00,Hyland Crest,2639,Minden,HALIBURTON KAWARTHA PR,0.97,0.97
2595,2021-12-31T00:00:00,Maplewood,2717,Brighton,HALIBURTON KAWARTHA PR,1,1
2596,2021-12-31T00:00:00,Pinecrest Nursing Home (Bobcaygeon),2731,Bobcaygeon,HALIBURTON KAWARTHA PR,1,1
2597,2021-12-31T00:00:00,Regency,2511,Port Hope,HALIBURTON KAWARTHA PR,1,1
2598,2021-12-31T00:00:00,Streamway Villa,2666,Cobourg,HALIBURTON KAWARTHA PR,1,1
2599,2021-12-31T00:00:00,Victoria Manor Home for the Aged,M589,Lindsay,HALIBURTON KAWARTHA PR,1,1
2600,2021-12-31T00:00:00,Warkworth Place,2803,Warkworth,HALIBURTON KAWARTHA PR,0.97,0.97
2601,2021-12-31T00:00:00,Allendale,M536,Milton,HALTON,1,1
2602,2021-12-31T00:00:00,Bennett Health Care Centre,2816,Georgetown,HALTON,1,1
2603,2021-12-31T00:00:00,Billings Court Manor,2938,Burlington,HALTON,1,1
2604,2021-12-31T00:00:00,CAMA Woodlands Nursing Home,2774,Burlington,HALTON,1,1
2605,2021-12-31T00:00:00,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,HALTON,1,1
2606,2021-12-31T00:00:00,Chartwell Waterford Long Term Care Residence,2908,Oakville,HALTON,1,1
2607,2021-12-31T00:00:00,Creek Way Village,M623,Burlington,HALTON,1,1
2608,2021-12-31T00:00:00,Extendicare Halton Hills,2892,Georgetown,HALTON,1,1
2609,2021-12-31T00:00:00,Hampton Terrace Care Centre,2846,Burlington,HALTON,1,1
2610,2021-12-31T00:00:00,Maple Villa Long Term Care Centre,2408,Burlington,HALTON,1,1
2611,2021-12-31T00:00:00,Mount Nemo Christian Nursing Home,2577,Burlington,HALTON,1,1
2612,2021-12-31T00:00:00,Northridge,2862,Oakville,HALTON,1,1
2613,2021-12-31T00:00:00,Post Inn Village,M620,Oakville,HALTON,1,1
2614,2021-12-31T00:00:00,The Village of Tansley Woods,2854,Burlington,HALTON,1,1
2615,2021-12-31T00:00:00,West Oak Village,2870,Oakville,HALTON,1,1
2616,2021-12-31T00:00:00,Wyndham Manor,2910,Oakville,HALTON,1,1
2617,2021-12-31T00:00:00,Alexander Place,2861,Waterdown,HAMILTON,1,1
2618,2021-12-31T00:00:00,Arbour Creek Long-Term Care Centre,2930,Hamilton,HAMILTON,1,1
2619,2021-12-31T00:00:00,BayWoods Place,2581,Hamilton,HAMILTON,1,1
2620,2021-12-31T00:00:00,Chartwell Willowgrove Long Term Care Residence,2921,Ancaster,HAMILTON,1,1
2621,2021-12-31T00:00:00,Clarion Nursing Home,2721,Stoney Creek,HAMILTON,1,1
2622,2021-12-31T00:00:00,Dundurn Place Care Centre,2739,Hamilton,HAMILTON,1,1
2623,2021-12-31T00:00:00,Extendicare Hamilton,2858,Hamilton,HAMILTON,0.99,0.99
2624,2021-12-31T00:00:00,Grace Villa Nursing Home,2741,Hamilton,HAMILTON,1,1
2625,2021-12-31T00:00:00,Hamilton Continuing Care,2706,Hamilton,HAMILTON,1,1
2626,2021-12-31T00:00:00,Heritage Green Nursing Home,2776,Stoney Creek,HAMILTON,1,1
2627,2021-12-31T00:00:00,Idlewyld Manor,2931,Hamilton,HAMILTON,1,0.99
2628,2021-12-31T00:00:00,Macassa  Lodge,M552,Hamilton,HAMILTON,1,1
2629,2021-12-31T00:00:00,Orchard Terrace Care Centre,2477,Stoney Creek,HAMILTON,1,1
2630,2021-12-31T00:00:00,Parkview Nursing Centre,2700,Hamilton,HAMILTON,1,1
2631,2021-12-31T00:00:00,Pine Villa Nursing Home,2750,Stoney Creek,HAMILTON,1,1
2632,2021-12-31T00:00:00,Queen's Garden,2853,Hamilton,HAMILTON,1,1
2633,2021-12-31T00:00:00,Regina Gardens,2922,Hamilton,HAMILTON,1,1
2634,2021-12-31T00:00:00,Ridgeview,2849,Stoney Creek,HAMILTON,1,1
2635,2021-12-31T00:00:00,"St. Joseph's Villa, Dundas",2975,Dundas,HAMILTON,1,1
2636,2021-12-31T00:00:00,St. Peter's Residence at Chedoke,2927,Hamilton,HAMILTON,1,1
2637,2021-12-31T00:00:00,The Meadows,2844,Ancaster,HAMILTON,1,1
2638,2021-12-31T00:00:00,The Village of Wentworth Heights,2841,Hamilton,HAMILTON,1,1
2639,2021-12-31T00:00:00,The Wellington Nursing Home,2784,Hamilton,HAMILTON,1,0.99
2640,2021-12-31T00:00:00,Victoria Gardens Long Term Care,2806,Hamilton,HAMILTON,1,1
2641,2021-12-31T00:00:00,Wentworth Lodge,M592,Dundas,HAMILTON,1,1
2642,2021-12-31T00:00:00,Belmont Long Term Care Facility,2901,Belleville,HASTINGS PRINCE EDWARD,1,1
2643,2021-12-31T00:00:00,Caressant Care Marmora,2718,Marmora,HASTINGS PRINCE EDWARD,1,1
2644,2021-12-31T00:00:00,Crown Ridge Place,2787,Trenton,HASTINGS PRINCE EDWARD,1,1
2645,2021-12-31T00:00:00,E. J. McQuigge Lodge,2668,Cannifton,HASTINGS PRINCE EDWARD,1,1
2646,2021-12-31T00:00:00,H.J. McFarland Memorial Home,M556,Picton,HASTINGS PRINCE EDWARD,1,1
2647,2021-12-31T00:00:00,Hallowell House,891,Picton,HASTINGS PRINCE EDWARD,1,1
2648,2021-12-31T00:00:00,Hastings Centennial Manor,M537,Bancroft,HASTINGS PRINCE EDWARD,1,1
2649,2021-12-31T00:00:00,Hastings Manor Home for the Aged,M538,Belleville,HASTINGS PRINCE EDWARD,1,1
2650,2021-12-31T00:00:00,Kentwood Park,893,Picton,HASTINGS PRINCE EDWARD,1,1
2651,2021-12-31T00:00:00,Moira Place Long-Term Care Home,2977,Tweed,HASTINGS PRINCE EDWARD,1,1
2652,2021-12-31T00:00:00,Stirling Manor Nursing Home,2470,Stirling,HASTINGS PRINCE EDWARD,1,1
2653,2021-12-31T00:00:00,Trent Valley Lodge,2337,Trenton,HASTINGS PRINCE EDWARD,1,1
2654,2021-12-31T00:00:00,West Lake Terrace,997,Picton,HASTINGS PRINCE EDWARD,1,1
2655,2021-12-31T00:00:00,Westgate Lodge Nursing Home,2623,Belleville,HASTINGS PRINCE EDWARD,1,1
2656,2021-12-31T00:00:00,Blue Water Rest Home,2987,Zurich,HURON-PERTH,1,1
2657,2021-12-31T00:00:00,Braemar Retirement Centre,2788,Wingham,HURON-PERTH,1,1
2658,2021-12-31T00:00:00,Caressant Care Listowel Nursing Home,2664,Listowel,HURON-PERTH,1,1
2659,2021-12-31T00:00:00,Exeter Villa,2749,Exeter,HURON-PERTH,1,1
2660,2021-12-31T00:00:00,Greenwood Court,3023,Stratford,HURON-PERTH,1,1
2661,2021-12-31T00:00:00,Hillside Manor,1975,Stratford,HURON-PERTH,1,1
2662,2021-12-31T00:00:00,Huronlea Home for the Aged,M601,Brussels,HURON-PERTH,1,1
2663,2021-12-31T00:00:00,Huronview Home for the Aged,M541,Clinton,HURON-PERTH,1,1
2664,2021-12-31T00:00:00,Kingsway Lodge Nursing Home,2726,St. Marys,HURON-PERTH,1,1
2665,2021-12-31T00:00:00,Knollcrest Lodge,2996,Milverton,HURON-PERTH,1,1
2666,2021-12-31T00:00:00,Maitland Manor,965,Goderich,HURON-PERTH,1,1
2667,2021-12-31T00:00:00,Mitchell Nursing Home,2689,Mitchell,HURON-PERTH,1,1
2668,2021-12-31T00:00:00,Queensway Long-Term Care Home,933,Hensall,HURON-PERTH,1,1
2669,2021-12-31T00:00:00,Ritz Lutheran Villa,3007,Mitchell,HURON-PERTH,1,1
2670,2021-12-31T00:00:00,Seaforth Long Term Care Home,1135,Seaforth,HURON-PERTH,1,1
2671,2021-12-31T00:00:00,Spruce Lodge Home for the Aged,M575,Stratford,HURON-PERTH,1,1
2672,2021-12-31T00:00:00,The Fordwich Village Nursing Home,995,Fordwich,HURON-PERTH,1,1
2673,2021-12-31T00:00:00,Wildwood Care Centre,2802,St. Marys,HURON-PERTH,1,1
2674,2021-12-31T00:00:00,Arbour Heights,2982,Kingston,KINGSTON FRONTENAC L & A,1,1
2675,2021-12-31T00:00:00,Extendicare Kingston,2616,Kingston,KINGSTON FRONTENAC L & A,0.99,0.99
2676,2021-12-31T00:00:00,Fairmount Home for the Aged,M521,Glenburnie,KINGSTON FRONTENAC L & A,0.99,0.99
2677,2021-12-31T00:00:00,Friendly Manor Nursing Home,934,Deseronto,KINGSTON FRONTENAC L & A,1,1
2678,2021-12-31T00:00:00,Helen Henderson Nursing Home,2728,Amherstview,KINGSTON FRONTENAC L & A,1,1
2679,2021-12-31T00:00:00,Lennox and Addington County General Hospital,7089,Napanee,KINGSTON FRONTENAC L & A,1,1
2680,2021-12-31T00:00:00,Pine Meadow Nursing Home,2796,Northbrook,KINGSTON FRONTENAC L & A,1,1
2681,2021-12-31T00:00:00,Providence Manor,3005,Kingston,KINGSTON FRONTENAC L & A,1,1
2682,2021-12-31T00:00:00,Rideaucrest Home,M569,Kingston,KINGSTON FRONTENAC L & A,1,1
2683,2021-12-31T00:00:00,The John M. Parrott Centre,M625,Napanee,KINGSTON FRONTENAC L & A,1,1
2684,2021-12-31T00:00:00,The Village Green Nursing Home,2681,Selby,KINGSTON FRONTENAC L & A,1,1
2685,2021-12-31T00:00:00,Trillium Retirement and Care Community,2790,Kingston,KINGSTON FRONTENAC L & A,1,1
2686,2021-12-31T00:00:00,Afton Park Place Long Term Care Community,2872,Sarnia,LAMBTON,1,1
2687,2021-12-31T00:00:00,Fiddick's Nursing Home,2673,Petrolia,LAMBTON,0.99,0.99
2688,2021-12-31T00:00:00,Lambton Meadowview Villa,M547,Petrolia,LAMBTON,1,1
2689,2021-12-31T00:00:00,Marshall Gowland Manor,M613,Sarnia,LAMBTON,1,1
2690,2021-12-31T00:00:00,North Lambton Lodge,M559,Forest,LAMBTON,1,1
2691,2021-12-31T00:00:00,Sumac Lodge,2573,Sarnia,LAMBTON,1,1
2692,2021-12-31T00:00:00,Trillium Villa Nursing Home,2217,Sarnia,LAMBTON,1,1
2693,2021-12-31T00:00:00,Twin Lakes Terrace Long Term Care Community,2889,Sarnia,LAMBTON,1,1
2694,2021-12-31T00:00:00,Vision Nursing Home,2659,Sarnia,LAMBTON,1,1
2695,2021-12-31T00:00:00,Watford Quality Care Centre,2652,Watford,LAMBTON,1,1
2696,2021-12-31T00:00:00,Almonte Country Haven,2692,Almonte,"LEEDS,GRENVILLE,LANARK",1,1
2697,2021-12-31T00:00:00,Bayfield Manor,2772,Kemptville,"LEEDS,GRENVILLE,LANARK",1,1
2698,2021-12-31T00:00:00,Broadview Nursing Centre,2684,Smiths Falls,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2699,2021-12-31T00:00:00,Carveth Care Centre,2683,Gananoque,"LEEDS,GRENVILLE,LANARK",1,1
2700,2021-12-31T00:00:00,Fairview Manor,2973,Almonte,"LEEDS,GRENVILLE,LANARK",1,1
2701,2021-12-31T00:00:00,Hilltop Manor Nursing Home (Merrickville),2645,Merrickville,"LEEDS,GRENVILLE,LANARK",1,1
2702,2021-12-31T00:00:00,Kemptville District Hospital,7073,Kemptville,"LEEDS,GRENVILLE,LANARK",1,1
2703,2021-12-31T00:00:00,Lanark Lodge,M548,Perth,"LEEDS,GRENVILLE,LANARK",1,1
2704,2021-12-31T00:00:00,Maple View Lodge,M554,Athens,"LEEDS,GRENVILLE,LANARK",1,1
2705,2021-12-31T00:00:00,Perth Community Care Centre,962,Perth,"LEEDS,GRENVILLE,LANARK",1,1
2706,2021-12-31T00:00:00,Rosebridge Manor,2671,Jasper,"LEEDS,GRENVILLE,LANARK",1,1
2707,2021-12-31T00:00:00,Sherwood Park Manor,2640,Brockville,"LEEDS,GRENVILLE,LANARK",1,1
2708,2021-12-31T00:00:00,St. Lawrence Lodge,M576,Brockville,"LEEDS,GRENVILLE,LANARK",1,1
2709,2021-12-31T00:00:00,Stoneridge Manor,2637,Carleton Place,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2710,2021-12-31T00:00:00,Wellington House Nursing Home,2807,Prescott,"LEEDS,GRENVILLE,LANARK",1,1
2711,2021-12-31T00:00:00,Babcock Community Care Centre,2626,Wardsville,MIDDLESEX-LONDON,1,1
2712,2021-12-31T00:00:00,Chartwell London Long Term Care Residence,2919,London,MIDDLESEX-LONDON,1,1
2713,2021-12-31T00:00:00,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,MIDDLESEX-LONDON,1,1
2714,2021-12-31T00:00:00,Chelsey Park LTC,2655,London,MIDDLESEX-LONDON,1,1
2715,2021-12-31T00:00:00,Country Terrace,907,Komoka,MIDDLESEX-LONDON,1,1
2716,2021-12-31T00:00:00,Craigholme,2622,Ailsa Craig,MIDDLESEX-LONDON,0.98,0.98
2717,2021-12-31T00:00:00,Dearness Home for Senior Citizens,M514,London,MIDDLESEX-LONDON,1,1
2718,2021-12-31T00:00:00,Earls Court Village,3047,London,MIDDLESEX-LONDON,1,1
2719,2021-12-31T00:00:00,Elmwood Place,3054,London,MIDDLESEX-LONDON,1,1
2720,2021-12-31T00:00:00,Extendicare London,2173,London,MIDDLESEX-LONDON,1,1
2721,2021-12-31T00:00:00,Henley Place,3045,London,MIDDLESEX-LONDON,1,1
2722,2021-12-31T00:00:00,Kensington Village,2729,London,MIDDLESEX-LONDON,1,1
2723,2021-12-31T00:00:00,McCormick Home,2965,London,MIDDLESEX-LONDON,1,1
2724,2021-12-31T00:00:00,McGarrell Place,2964,London,MIDDLESEX-LONDON,1,1
2725,2021-12-31T00:00:00,Meadow Park (London),2643,London,MIDDLESEX-LONDON,1,1
2726,2021-12-31T00:00:00,Middlesex Terrace,1030,Delaware,MIDDLESEX-LONDON,1,1
2727,2021-12-31T00:00:00,Mount Hope Centre for Long Term Care,C596,London,MIDDLESEX-LONDON,1,1
2728,2021-12-31T00:00:00,Oneida Nation of the Thames Long-Term Care Home (Tsi' Nu: yoyantle' Na' Tuhuwati,3042,Southwold,MIDDLESEX-LONDON,1,1
2729,2021-12-31T00:00:00,peopleCare Oakcrossing London,2980,London,MIDDLESEX-LONDON,1,1
2730,2021-12-31T00:00:00,Sprucedale Care Centre,2946,Strathroy,MIDDLESEX-LONDON,1,1
2731,2021-12-31T00:00:00,Strathmere Lodge,M627,Strathroy,MIDDLESEX-LONDON,1,1
2732,2021-12-31T00:00:00,The Village of Glendale Crossing,2979,London,MIDDLESEX-LONDON,1,1
2733,2021-12-31T00:00:00,Westmount Gardens Long Term Care Home,2878,London,MIDDLESEX-LONDON,1,1
2734,2021-12-31T00:00:00,"Albright Gardens Homes, Incorporated",2983,Beamsville,NIAGARA,1,1
2735,2021-12-31T00:00:00,Bella Senior Care Residences,2890,Niagara Falls,NIAGARA,1,1
2736,2021-12-31T00:00:00,Crescent Park Lodge,2587,Fort Erie,NIAGARA,1,1
2737,2021-12-31T00:00:00,Deer Park Villa,M611,Grimsby,NIAGARA,1,1
2738,2021-12-31T00:00:00,Douglas H. Rapelje Lodge,M604,Welland,NIAGARA,1,1
2739,2021-12-31T00:00:00,Extendicare St. Catharines,2321,St. Catharines,NIAGARA,1,1
2740,2021-12-31T00:00:00,Foyer Richelieu Welland,3022,Welland,NIAGARA,1,1
2741,2021-12-31T00:00:00,Garden City Manor,2364,St. Catharines,NIAGARA,1,1
2742,2021-12-31T00:00:00,Gilmore Lodge,M528,Fort Erie,NIAGARA,1,1
2743,2021-12-31T00:00:00,Heidehof Long Term Care Home,2960,St. Catharines,NIAGARA,0.99,0.99
2744,2021-12-31T00:00:00,Kilean Lodge,1866,Grimsby,NIAGARA,1,1
2745,2021-12-31T00:00:00,Linhaven,M551,St. Catharines,NIAGARA,1,1
2746,2021-12-31T00:00:00,Maple Park Lodge,2891,Fort Erie,NIAGARA,1,1
2747,2021-12-31T00:00:00,Mennonite Brethren Senior Citizens Home,3016,St. Catharines,NIAGARA,1,1
2748,2021-12-31T00:00:00,Millennium Trail Manor,2948,Niagara Falls,NIAGARA,1,1
2749,2021-12-31T00:00:00,"Niagara Health System, Welland Hospital Site, Extended Care Unit",2607,Welland,NIAGARA,1,1
2750,2021-12-31T00:00:00,Niagara Ina Grafton Gage Village,2994,St. Catharines,NIAGARA,1,1
2751,2021-12-31T00:00:00,Niagara Long Term Care Residence,2618,Niagara-On-The-Lake,NIAGARA,1,1
2752,2021-12-31T00:00:00,Northland Pointe,M610,Port Colborne,NIAGARA,1,1
2753,2021-12-31T00:00:00,Oakwood Park Lodge,2661,Niagara Falls,NIAGARA,1,1
2754,2021-12-31T00:00:00,Pleasant Manor Retirement Village,2799,Virgil,NIAGARA,1,0.99
2755,2021-12-31T00:00:00,R. H. Lawson Eventide Home,2991,Niagara Falls,NIAGARA,1,1
2756,2021-12-31T00:00:00,Royal Rose Place,3049,Welland,NIAGARA,1,1
2757,2021-12-31T00:00:00,Shalom Manor Long Term Care Home,3009,Grimsby,NIAGARA,1,1
2758,2021-12-31T00:00:00,The Meadows of Dorchester,M515,Niagara Falls,NIAGARA,1,1
2759,2021-12-31T00:00:00,The Woodlands of Sunset,M617,Welland,NIAGARA,1,1
2760,2021-12-31T00:00:00,Tufford Nursing Home,2711,St. Catharines,NIAGARA,1,1
2761,2021-12-31T00:00:00,United Mennonite Home,2951,Vineland,NIAGARA,1,1
2762,2021-12-31T00:00:00,Upper Canada Lodge,M587,Niagara-On-The-Lake,NIAGARA,1,1
2763,2021-12-31T00:00:00,Valley Park Lodge,2737,Niagara Falls,NIAGARA,1,1
2764,2021-12-31T00:00:00,West Park Health Centre,1500,St. Catharines,NIAGARA,1,1
2765,2021-12-31T00:00:00,Algonquin Nursing Home,3052,Mattawa,NORTH BAY-PARRY SOUND,1,1
2766,2021-12-31T00:00:00,Au Chateau,M502,Sturgeon Falls,NORTH BAY-PARRY SOUND,1,1
2767,2021-12-31T00:00:00,Belvedere Heights,M503,Parry Sound,NORTH BAY-PARRY SOUND,1,0.99
2768,2021-12-31T00:00:00,Cassellholme,M509,North Bay,NORTH BAY-PARRY SOUND,1,1
2769,2021-12-31T00:00:00,Eastholme Home for the Aged,M517,Powassan,NORTH BAY-PARRY SOUND,1,1
2770,2021-12-31T00:00:00,Lakeland Long Term Care (Eldcap),2966,Parry Sound,NORTH BAY-PARRY SOUND,1,1
2771,2021-12-31T00:00:00,Lakeland Long Term Care Services,2958,Parry Sound,NORTH BAY-PARRY SOUND,1,1
2772,2021-12-31T00:00:00,Nipissing Manor Nursing Care Center,920,Corbeil,NORTH BAY-PARRY SOUND,1,1
2773,2021-12-31T00:00:00,The West Nipissing General Hospital,7069,Sturgeon Falls,NORTH BAY-PARRY SOUND,1,1
2774,2021-12-31T00:00:00,Waters Edge Care Community,2598,North Bay,NORTH BAY-PARRY SOUND,1,1
2775,2021-12-31T00:00:00,Atikokan General Hospital,2756,Atikokan,NORTHWESTERN,1,1
2776,2021-12-31T00:00:00,EMO Health Centre,2831,Emo,NORTHWESTERN,1,0.98
2777,2021-12-31T00:00:00,Northwood Lodge,M607,Red Lake,NORTHWESTERN,1,1
2778,2021-12-31T00:00:00,Pinecrest (Kenora),M563,Kenora,NORTHWESTERN,1,1
2779,2021-12-31T00:00:00,Princess Court,M608,Dryden,NORTHWESTERN,1,1
2780,2021-12-31T00:00:00,Rainy River Health Centre,2820,Rainy River,NORTHWESTERN,1,1
2781,2021-12-31T00:00:00,Rainycrest,3033,Fort Frances,NORTHWESTERN,1,1
2782,2021-12-31T00:00:00,Wiigwas Elder and Senior Care,2620,Kenora,NORTHWESTERN,1,1
2783,2021-12-31T00:00:00,William A. 'Bill' George Extended Care Facility,2785,Sioux Lookout,NORTHWESTERN,1,1
2784,2021-12-31T00:00:00,Carleton Lodge,M508,Nepean,OTTAWA,1,0.99
2785,2021-12-31T00:00:00,Carlingview Manor,2420,Ottawa,OTTAWA,1,1
2786,2021-12-31T00:00:00,Centre d'Accueil Champlain,M511,Vanier,OTTAWA,1,1
2787,2021-12-31T00:00:00,Élisabeth-Bruyère Residence,2759,Ottawa,OTTAWA,1,1
2788,2021-12-31T00:00:00,Extendicare Laurier Manor,2665,Gloucester,OTTAWA,1,1
2789,2021-12-31T00:00:00,Extendicare Medex,2579,Ottawa,OTTAWA,1,1
2790,2021-12-31T00:00:00,Extendicare New Orchard Lodge,2302,Ottawa,OTTAWA,1,1
2791,2021-12-31T00:00:00,Extendicare Starwood,2485,Nepean,OTTAWA,1,1
2792,2021-12-31T00:00:00,Extendicare West End Villa,2709,Ottawa,OTTAWA,1,1
2793,2021-12-31T00:00:00,Forest Hill,2834,Kanata,OTTAWA,1,1
2794,2021-12-31T00:00:00,Garden Terrace,2882,Kanata,OTTAWA,1,1
2795,2021-12-31T00:00:00,Garry J. Armstrong Home,M622,Ottawa,OTTAWA,1,1
2796,2021-12-31T00:00:00,Glebe Centre,2811,Ottawa,OTTAWA,1,1
2797,2021-12-31T00:00:00,Granite Ridge Care Community,2879,Stittsville,OTTAWA,1,1
2798,2021-12-31T00:00:00,Hillel Lodge (The Bess and Moe Greenberg Family),3029,Ottawa,OTTAWA,1,1
2799,2021-12-31T00:00:00,Longfields Manor,2845,Nepean,OTTAWA,1,1
2800,2021-12-31T00:00:00,Madonna Care Community,2974,Orleans,OTTAWA,1,1
2801,2021-12-31T00:00:00,Marochel Manor,2867,Ottawa,OTTAWA,1,1
2802,2021-12-31T00:00:00,Montfort,2886,Ottawa,OTTAWA,1,1
2803,2021-12-31T00:00:00,Peter D. Clark Centre,M609,Ottawa,OTTAWA,1,1
2804,2021-12-31T00:00:00,Residence Saint-Louis,3013,Ottawa,OTTAWA,1,1
2805,2021-12-31T00:00:00,Royal Ottawa Place,2933,Ottawa,OTTAWA,1,1
2806,2021-12-31T00:00:00,Sarsfield Colonial Home,943,Sarsfield,OTTAWA,1,1
2807,2021-12-31T00:00:00,St. Patrick's Home,3015,Ottawa,OTTAWA,1,1
2808,2021-12-31T00:00:00,The Perley and Rideau Veterans' Health Centre,3025,Ottawa,OTTAWA,1,1
2809,2021-12-31T00:00:00,The Salvation Army Ottawa Grace Manor,2873,Ottawa,OTTAWA,1,1
2810,2021-12-31T00:00:00,Township of Osgoode Care Centre,2747,Metcalfe,OTTAWA,1,1
2811,2021-12-31T00:00:00,Villa Marconi,2818,Ottawa,OTTAWA,1,1
2812,2021-12-31T00:00:00,Camilla Care Community,2472,Mississauga,PEEL,1,1
